test;1234124;MSF
03.07.2023 00:00:00;339190002;340899994;336570007;33798999;335971436;12508700
05.07.2023 00:00:00;335089996;341649994;334730011;338149994;336130493;18172400
06.07.2023 00:00:00;337299988;34298999;3355;341269989;339231873;28161200
07.07.2023 00:00:00;339320007;341790009;337;337220001;335206055;21185300
10.07.2023 00:00:00;334600006;335230011;327589996;331829987;329848206;32791400
11.07.2023 00:00:00;331059998;332859985;327;332470001;330484436;26698200
12.07.2023 00:00:00;336600006;341649994;335670013;337200012;335186188;29995300
13.07.2023 00:00:00;339559998;34373999;339019989;342660004;340613586;20567200
14.07.2023 00:00:00;347589996;351429993;344309998;34523999;343178131;28302200
17.07.2023 00:00:00;345679993;34698999;342200012;345730011;343665222;20363900
18.07.2023 00:00:00;345829987;366779999;342170013;35948999;357343048;64872700
19.07.2023 00:00:00;36175;362459991;352440002;355079987;352959351;39732900
20.07.2023 00:00:00;353570007;357970001;345369995;346869995;344798431;33778400
21.07.2023 00:00:00;349149994;350299988;339829987;343769989;341716919;69368900
24.07.2023 00:00:00;345850006;346920013;342309998;345109985;34304892;26678100
25.07.2023 00:00:00;347109985;351890015;345070007;350980011;348883881;41637700
26.07.2023 00:00:00;341440002;344670013;333109985;337769989;335752747;58383700
27.07.2023 00:00:00;340480011;341329987;329049988;330720001;328744843;39635300
28.07.2023 00:00:00;333670013;34001001;333170013;338369995;336349182;28484900
31.07.2023 00:00:00;336920013;337700012;333359985;335920013;333913818;25446000
01.08.2023 00:00:00;335190002;338540009;333700012;336339996;334331299;18311900
02.08.2023 00:00:00;333630005;333630005;326359985;3275;325544098;27761300
03.08.2023 00:00:00;326;329880005;325950012;326660004;324709137;18253700
04.08.2023 00:00:00;331880005;335140015;32723999;327779999;325822418;23727700
07.08.2023 00:00:00;328369995;331109985;327519989;330109985;328138519;17741500
08.08.2023 00:00:00;326959991;32875;323;326049988;324102753;22327600
09.08.2023 00:00:00;326470001;327109985;321049988;322230011;320305603;22373300
10.08.2023 00:00:00;326019989;32826001;321179993;322929993;321001404;20113700
11.08.2023 00:00:00;32026001;322410004;319209991;32101001;319092865;24342600
14.08.2023 00:00:00;321390015;324059998;320079987;324040009;322104767;18836100
15.08.2023 00:00:00;323;325089996;320899994;321859985;319937775;16966300
16.08.2023 00:00:00;320799988;324420013;319799988;320399994;319160797;20698900
17.08.2023 00:00:00;320540009;321869995;316209991;316880005;315654449;21257200
18.08.2023 00:00:00;31448999;318380005;311549988;316480011;315255981;24744800
21.08.2023 00:00:00;317929993;322769989;317040009;321880005;320635101;24040000
22.08.2023 00:00:00;3255;326079987;321459991;322459991;32121283;16102000
23.08.2023 00:00:00;323820007;329200012;323459991;327;325735291;21166400
24.08.2023 00:00:00;332850006;332980011;319959991;319970001;318732483;23281400
25.08.2023 00:00:00;321470001;325359985;318799988;322980011;321730835;21684100
28.08.2023 00:00:00;325660004;326149994;321720001;323700012;322448059;14808500
29.08.2023 00:00:00;321880005;328980011;321880005;328410004;327139832;19284600
30.08.2023 00:00:00;328670013;329809998;326450012;328790009;327518372;15222100
31.08.2023 00:00:00;329200012;330910004;326779999;32776001;326492371;26411000
01.09.2023 00:00:00;331309998;33198999;326779999;328660004;327388855;14931200
05.09.2023 00:00:00;329;334850006;328660004;333549988;332259918;18553900
06.09.2023 00:00:00;333380005;334459991;330179993;332880005;33159256;17535800
07.09.2023 00:00:00;331290009;333079987;329029999;329910004;328634033;18381000
08.09.2023 00:00:00;330089996;336160004;329459991;334269989;332977142;19530100
11.09.2023 00:00:00;33723999;338420013;335429993;337940002;336632965;16583300
12.09.2023 00:00:00;335820007;336790009;331480011;331769989;330486816;17565500
13.09.2023 00:00:00;331309998;336850006;331170013;336059998;334760254;16544400
14.09.2023 00:00:00;339149994;340859985;336570007;338700012;337390015;20267000
15.09.2023 00:00:00;336920013;337399994;329649994;330220001;32894281;37666900
18.09.2023 00:00:00;327799988;330399994;326359985;329059998;327787292;16834200
19.09.2023 00:00:00;326170013;329390015;32451001;328649994;327378876;16505900
20.09.2023 00:00:00;32951001;329589996;32051001;320769989;319529388;21436500
21.09.2023 00:00:00;31926001;325350006;315;319529999;318294189;35529500
22.09.2023 00:00:00;321320007;321450012;316149994;31701001;315783936;21447900
25.09.2023 00:00:00;316589996;317670013;315;317540009;31631189;17836000
26.09.2023 00:00:00;315130005;315880005;310019989;312140015;31093277;26297600
27.09.2023 00:00:00;312299988;314299988;309690002;312790009;311580231;19410100
28.09.2023 00:00:00;31098999;315480011;309450012;313640015;312426971;19683600
29.09.2023 00:00:00;31775;319470001;314980011;31575;314528809;24140300
02.10.2023 00:00:00;316279999;321890015;315179993;321799988;320555389;20570000
03.10.2023 00:00:00;320829987;321390015;311209991;313390015;312177917;21033500
04.10.2023 00:00:00;314029999;320040009;314;318959991;317726379;20720100
05.10.2023 00:00:00;319089996;319980011;314899994;319359985;318124817;16965600
06.10.2023 00:00:00;316549988;329190002;316299988;32726001;325994293;25645500
09.10.2023 00:00:00;32475;330299988;323179993;329820007;328544373;19891200
10.10.2023 00:00:00;330959991;331100006;327670013;328390015;327119934;20557100
11.10.2023 00:00:00;331209991;332820007;329140015;332420013;331134338;20063200
12.10.2023 00:00:00;330570007;333630005;328720001;331160004;329879211;19313100
13.10.2023 00:00:00;332380005;333829987;326359985;327730011;326462494;21072400
16.10.2023 00:00:00;331049988;336140015;330600006;332640015;331353485;22158000
17.10.2023 00:00:00;329589996;333459991;327410004;332059998;330775696;18338500
18.10.2023 00:00:00;33248999;335589996;328299988;330109985;328833252;23153600
19.10.2023 00:00:00;332149994;336880005;330910004;331320007;330038574;25052100
20.10.2023 00:00:00;331720001;331920013;325450012;326670013;325406586;25012600
23.10.2023 00:00:00;325470001;332730011;324390015;329320007;328046326;24374700
24.10.2023 00:00:00;331299988;331839996;327600006;330529999;329251648;31153600
25.10.2023 00:00:00;345019989;346200012;337619995;340670013;339352448;55053800
26.10.2023 00:00:00;340540009;341630005;326940002;327890015;326621857;37828500
27.10.2023 00:00:00;330429993;336720001;328399994;329809998;328534424;29856500
30.10.2023 00:00:00;333410004;339450012;331829987;337309998;336005402;22828100
31.10.2023 00:00:00;338850006;339;334690002;338109985;336802307;20265300
01.11.2023 00:00:00;339790009;347420013;339649994;346070007;344731537;28158800
02.11.2023 00:00:00;34723999;348829987;344769989;348320007;346972839;24348100
03.11.2023 00:00:00;349630005;354390015;347329987;352799988;351435486;23624000
06.11.2023 00:00:00;353450012;357540009;353350006;356529999;355151062;23828300
07.11.2023 00:00:00;359399994;362459991;357630005;360529999;35913562;25833900
08.11.2023 00:00:00;361679993;363869995;360549988;363200012;361795288;26767800
09.11.2023 00:00:00;362299988;364790009;360359985;360690002;359294983;24847300
10.11.2023 00:00:00;36148999;370100006;361070007;369670013;368240265;28042100
13.11.2023 00:00:00;368220001;368470001;365899994;366679993;36526181;19986500
14.11.2023 00:00:00;37101001;371950012;367350006;370269989;368837921;27683900
15.11.2023 00:00:00;371279999;373130005;367109985;369670013;368987671;26860100
16.11.2023 00:00:00;370959991;376350006;370179993;376170013;375475677;27182300
17.11.2023 00:00:00;373609985;374369995;367;369850006;369167328;40157000
20.11.2023 00:00:00;371220001;378869995;371;377440002;376743317;52465100
21.11.2023 00:00:00;375670013;376220001;371119995;373070007;372381378;28423100
22.11.2023 00:00:00;378;379790009;374970001;377850006;377152557;23345300
24.11.2023 00:00:00;377329987;377970001;375140015;377429993;376733307;10176600
27.11.2023 00:00:00;376779999;380640015;376200012;378609985;377911133;22179200
28.11.2023 00:00:00;378350006;383;378160004;382700012;381993622;20453100
29.11.2023 00:00:00;38376001;384299988;377440002;378850006;378150696;28963400
